file-name;class-name;split-index
7ad22d50ebaf4596_29224.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27480.jpg;Lymphangiectasia;0
64440803f87b4843_17878.jpg;Lymphangiectasia;0
64440803f87b4843_13752.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27483.jpg;Lymphangiectasia;0
64440803f87b4843_17941.jpg;Lymphangiectasia;0
64440803f87b4843_21780.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31219.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29191.jpg;Lymphangiectasia;0
64440803f87b4843_21884.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10569.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12384.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31133.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12380.jpg;Lymphangiectasia;0
64440803f87b4843_17945.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31148.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10483.jpg;Lymphangiectasia;0
64440803f87b4843_13741.jpg;Lymphangiectasia;0
64440803f87b4843_13748.jpg;Lymphangiectasia;0
64440803f87b4843_17838.jpg;Lymphangiectasia;0
64440803f87b4843_17938.jpg;Lymphangiectasia;0
64440803f87b4843_17859.jpg;Lymphangiectasia;0
64440803f87b4843_17841.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12383.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27515.jpg;Lymphangiectasia;0
64440803f87b4843_17835.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12405.jpg;Lymphangiectasia;0
64440803f87b4843_17866.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10467.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27479.jpg;Lymphangiectasia;0
64440803f87b4843_17875.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12410.jpg;Lymphangiectasia;0
64440803f87b4843_13735.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_22836.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31180.jpg;Lymphangiectasia;0
64440803f87b4843_17851.jpg;Lymphangiectasia;0
64440803f87b4843_13734.jpg;Lymphangiectasia;0
64440803f87b4843_21821.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12373.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31203.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27476.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10466.jpg;Lymphangiectasia;0
64440803f87b4843_17826.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31170.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27057.jpg;Lymphangiectasia;0
64440803f87b4843_21880.jpg;Lymphangiectasia;0
64440803f87b4843_17845.jpg;Lymphangiectasia;0
64440803f87b4843_13739.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27433.jpg;Lymphangiectasia;0
64440803f87b4843_17869.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29170.jpg;Lymphangiectasia;0
64440803f87b4843_17943.jpg;Lymphangiectasia;0
64440803f87b4843_17881.jpg;Lymphangiectasia;0
64440803f87b4843_21824.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29110.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10477.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10469.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27431.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27266.jpg;Lymphangiectasia;0
64440803f87b4843_21827.jpg;Lymphangiectasia;0
64440803f87b4843_21519.jpg;Lymphangiectasia;0
64440803f87b4843_13742.jpg;Lymphangiectasia;0
64440803f87b4843_17950.jpg;Lymphangiectasia;0
64440803f87b4843_17862.jpg;Lymphangiectasia;0
64440803f87b4843_13744.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27268.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10460.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27217.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31199.jpg;Lymphangiectasia;0
64440803f87b4843_13733.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29233.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12406.jpg;Lymphangiectasia;0
64440803f87b4843_17935.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27261.jpg;Lymphangiectasia;0
64440803f87b4843_21815.jpg;Lymphangiectasia;0
64440803f87b4843_17940.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12360.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31132.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27216.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_28945.jpg;Lymphangiectasia;0
64440803f87b4843_17936.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27264.jpg;Lymphangiectasia;0
64440803f87b4843_17818.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10457.jpg;Lymphangiectasia;0
64440803f87b4843_17822.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12370.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27523.jpg;Lymphangiectasia;0
64440803f87b4843_17858.jpg;Lymphangiectasia;0
64440803f87b4843_17825.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12390.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12378.jpg;Lymphangiectasia;0
64440803f87b4843_21781.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12388.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12393.jpg;Lymphangiectasia;0
64440803f87b4843_21814.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12350.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10448.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29251.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31161.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27513.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31174.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31183.jpg;Lymphangiectasia;0
64440803f87b4843_17857.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31145.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12345.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31206.jpg;Lymphangiectasia;0
64440803f87b4843_21840.jpg;Lymphangiectasia;0
64440803f87b4843_17844.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27516.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12361.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12356.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27219.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27496.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27297.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27451.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12371.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27449.jpg;Lymphangiectasia;0
64440803f87b4843_17871.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12401.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27275.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27506.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31146.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12409.jpg;Lymphangiectasia;0
64440803f87b4843_17832.jpg;Lymphangiectasia;0
64440803f87b4843_21826.jpg;Lymphangiectasia;0
64440803f87b4843_17948.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27294.jpg;Lymphangiectasia;0
64440803f87b4843_21823.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31162.jpg;Lymphangiectasia;0
64440803f87b4843_13756.jpg;Lymphangiectasia;0
64440803f87b4843_21825.jpg;Lymphangiectasia;0
64440803f87b4843_21520.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27598.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29252.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29258.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31215.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_27277.jpg;Lymphangiectasia;0
64440803f87b4843_13755.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12389.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10464.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31189.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29223.jpg;Lymphangiectasia;0
64440803f87b4843_17876.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_28944.jpg;Lymphangiectasia;0
64440803f87b4843_17879.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_10485.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_29248.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31186.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12398.jpg;Lymphangiectasia;0
04a78ef00c5245e0_12354.jpg;Lymphangiectasia;0
7ad22d50ebaf4596_31205.jpg;Lymphangiectasia;1
64440803f87b4843_17831.jpg;Lymphangiectasia;1
64440803f87b4843_17836.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29212.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10462.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29236.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31195.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29250.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12415.jpg;Lymphangiectasia;1
64440803f87b4843_13731.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27492.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29198.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27274.jpg;Lymphangiectasia;1
64440803f87b4843_21766.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12408.jpg;Lymphangiectasia;1
64440803f87b4843_21833.jpg;Lymphangiectasia;1
64440803f87b4843_13753.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10463.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31144.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27238.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29255.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12382.jpg;Lymphangiectasia;1
64440803f87b4843_21813.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12411.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27293.jpg;Lymphangiectasia;1
64440803f87b4843_17834.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10475.jpg;Lymphangiectasia;1
64440803f87b4843_21879.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12372.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12387.jpg;Lymphangiectasia;1
64440803f87b4843_21818.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29111.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12414.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12395.jpg;Lymphangiectasia;1
64440803f87b4843_13760.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31181.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31218.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27153.jpg;Lymphangiectasia;1
64440803f87b4843_17942.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27495.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27237.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31130.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12399.jpg;Lymphangiectasia;1
64440803f87b4843_17864.jpg;Lymphangiectasia;1
64440803f87b4843_21817.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12413.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31182.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27494.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27289.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27505.jpg;Lymphangiectasia;1
64440803f87b4843_17873.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31202.jpg;Lymphangiectasia;1
64440803f87b4843_17855.jpg;Lymphangiectasia;1
64440803f87b4843_13732.jpg;Lymphangiectasia;1
64440803f87b4843_17853.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29188.jpg;Lymphangiectasia;1
64440803f87b4843_17949.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31168.jpg;Lymphangiectasia;1
64440803f87b4843_17870.jpg;Lymphangiectasia;1
64440803f87b4843_17821.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12369.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27596.jpg;Lymphangiectasia;1
64440803f87b4843_17837.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29173.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12358.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12392.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10456.jpg;Lymphangiectasia;1
64440803f87b4843_21812.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29187.jpg;Lymphangiectasia;1
64440803f87b4843_21885.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29259.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31192.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31147.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27448.jpg;Lymphangiectasia;1
64440803f87b4843_17856.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27478.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27265.jpg;Lymphangiectasia;1
64440803f87b4843_17867.jpg;Lymphangiectasia;1
64440803f87b4843_17860.jpg;Lymphangiectasia;1
64440803f87b4843_17852.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_22816.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12412.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31177.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29227.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31175.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12379.jpg;Lymphangiectasia;1
64440803f87b4843_17854.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27287.jpg;Lymphangiectasia;1
64440803f87b4843_13757.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12368.jpg;Lymphangiectasia;1
64440803f87b4843_13745.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10468.jpg;Lymphangiectasia;1
64440803f87b4843_17937.jpg;Lymphangiectasia;1
64440803f87b4843_21810.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12396.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31184.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27473.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12346.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12400.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12355.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29222.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27434.jpg;Lymphangiectasia;1
64440803f87b4843_17819.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27481.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29253.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31255.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12417.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10568.jpg;Lymphangiectasia;1
64440803f87b4843_17848.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27610.jpg;Lymphangiectasia;1
64440803f87b4843_13743.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31169.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29112.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31204.jpg;Lymphangiectasia;1
64440803f87b4843_21822.jpg;Lymphangiectasia;1
64440803f87b4843_17884.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10459.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12374.jpg;Lymphangiectasia;1
64440803f87b4843_21816.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27595.jpg;Lymphangiectasia;1
64440803f87b4843_17865.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29235.jpg;Lymphangiectasia;1
64440803f87b4843_21819.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27285.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27286.jpg;Lymphangiectasia;1
64440803f87b4843_17850.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10461.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12386.jpg;Lymphangiectasia;1
64440803f87b4843_13759.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29254.jpg;Lymphangiectasia;1
64440803f87b4843_17843.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31131.jpg;Lymphangiectasia;1
64440803f87b4843_17823.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12357.jpg;Lymphangiectasia;1
64440803f87b4843_21820.jpg;Lymphangiectasia;1
64440803f87b4843_17885.jpg;Lymphangiectasia;1
64440803f87b4843_17874.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29234.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29171.jpg;Lymphangiectasia;1
64440803f87b4843_17868.jpg;Lymphangiectasia;1
64440803f87b4843_17861.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10465.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_28959.jpg;Lymphangiectasia;1
64440803f87b4843_17877.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12418.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12385.jpg;Lymphangiectasia;1
64440803f87b4843_13738.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27224.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12416.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12404.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27296.jpg;Lymphangiectasia;1
64440803f87b4843_17828.jpg;Lymphangiectasia;1
64440803f87b4843_17944.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27278.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12359.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31176.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27611.jpg;Lymphangiectasia;1
64440803f87b4843_17830.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12397.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27225.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10476.jpg;Lymphangiectasia;1
64440803f87b4843_17839.jpg;Lymphangiectasia;1
64440803f87b4843_17882.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31194.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31200.jpg;Lymphangiectasia;1
64440803f87b4843_17946.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29172.jpg;Lymphangiectasia;1
64440803f87b4843_17872.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27058.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_10458.jpg;Lymphangiectasia;1
64440803f87b4843_17847.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31253.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12403.jpg;Lymphangiectasia;1
64440803f87b4843_13740.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27477.jpg;Lymphangiectasia;1
64440803f87b4843_17827.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27482.jpg;Lymphangiectasia;1
64440803f87b4843_17846.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29226.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29225.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_28961.jpg;Lymphangiectasia;1
64440803f87b4843_17840.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12353.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12381.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27450.jpg;Lymphangiectasia;1
64440803f87b4843_17939.jpg;Lymphangiectasia;1
04a78ef00c5245e0_12391.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_29257.jpg;Lymphangiectasia;1
64440803f87b4843_17842.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31188.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27290.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_31191.jpg;Lymphangiectasia;1
7ad22d50ebaf4596_27276.jpg;Lymphangiectasia;1
0728084c8da942d9_5241.jpg;Normal clean mucosa;0
5e59c7fdb16c4228_39902.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_3507.jpg;Normal clean mucosa;0
89cdd41258c542c5_3742.jpg;Normal clean mucosa;0
0728084c8da942d9_20174.jpg;Normal clean mucosa;0
dca1377dec974312_14623.jpg;Normal clean mucosa;0
07c1fa15a20a4398_1512.jpg;Normal clean mucosa;0
bc84479c66fe4da6_23739.jpg;Normal clean mucosa;0
b2134f4a6f864613_10764.jpg;Normal clean mucosa;0
dac1e27f7e4d4ef5_7642.jpg;Normal clean mucosa;0
bc84479c66fe4da6_24601.jpg;Normal clean mucosa;0
d369e4f163df4aba_8276.jpg;Normal clean mucosa;0
131368cc17e44240_4358.jpg;Normal clean mucosa;0
131368cc17e44240_5597.jpg;Normal clean mucosa;0
3ada4222967f421d_5622.jpg;Normal clean mucosa;0
dc221ccc65d34010_9104.jpg;Normal clean mucosa;0
fc32def0e7194981_22531.jpg;Normal clean mucosa;0
8885668afb844852_20685.jpg;Normal clean mucosa;0
6cb700585c4f4070_14860.jpg;Normal clean mucosa;0
89cdd41258c542c5_12913.jpg;Normal clean mucosa;0
ed02f27ef36f483e_14210.jpg;Normal clean mucosa;0
4560e83f9afc4685_7099.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_11274.jpg;Normal clean mucosa;0
fb86bc87d3874cd7_10570.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_4856.jpg;Normal clean mucosa;0
48579eec79784294_4550.jpg;Normal clean mucosa;0
89cdd41258c542c5_3724.jpg;Normal clean mucosa;0
5e9beaf4e66142c8_41097.jpg;Normal clean mucosa;0
bca26705313a4644_29263.jpg;Normal clean mucosa;0
fe5d372e43f94f68_2370.jpg;Normal clean mucosa;0
64440803f87b4843_7344.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_11009.jpg;Normal clean mucosa;0
07c1fa15a20a4398_4984.jpg;Normal clean mucosa;0
d369e4f163df4aba_6781.jpg;Normal clean mucosa;0
dca1377dec974312_8027.jpg;Normal clean mucosa;0
bc84479c66fe4da6_23361.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_3659.jpg;Normal clean mucosa;0
fb86bc87d3874cd7_30607.jpg;Normal clean mucosa;0
07c1fa15a20a4398_5085.jpg;Normal clean mucosa;0
df6b47bafe5143f5_9031.jpg;Normal clean mucosa;0
131368cc17e44240_5691.jpg;Normal clean mucosa;0
0531325b64674948_4779.jpg;Normal clean mucosa;0
bca26705313a4644_10021.jpg;Normal clean mucosa;0
0728084c8da942d9_5255.jpg;Normal clean mucosa;0
dca1377dec974312_3741.jpg;Normal clean mucosa;0
dca1377dec974312_6049.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_17092.jpg;Normal clean mucosa;0
8ebf0e483cac48d6_13092.jpg;Normal clean mucosa;0
d369e4f163df4aba_3961.jpg;Normal clean mucosa;0
89cdd41258c542c5_9896.jpg;Normal clean mucosa;0
131368cc17e44240_4547.jpg;Normal clean mucosa;0
48579eec79784294_4514.jpg;Normal clean mucosa;0
8ebf0e483cac48d6_3870.jpg;Normal clean mucosa;0
131368cc17e44240_5710.jpg;Normal clean mucosa;0
bca26705313a4644_23160.jpg;Normal clean mucosa;0
8a00709108cd4e2b_11760.jpg;Normal clean mucosa;0
fe5d372e43f94f68_2739.jpg;Normal clean mucosa;0
dac1e27f7e4d4ef5_15100.jpg;Normal clean mucosa;0
64440803f87b4843_9447.jpg;Normal clean mucosa;0
dca1377dec974312_10576.jpg;Normal clean mucosa;0
d369e4f163df4aba_6735.jpg;Normal clean mucosa;0
bc84479c66fe4da6_23659.jpg;Normal clean mucosa;0
df6b47bafe5143f5_2508.jpg;Normal clean mucosa;0
5bb1d3cc7dc64cec_13734.jpg;Normal clean mucosa;0
fc32def0e7194981_22528.jpg;Normal clean mucosa;0
b2134f4a6f864613_4082.jpg;Normal clean mucosa;0
c7084b3556e34619_58543.jpg;Normal clean mucosa;0
3c8d5f0b90d7475d_16889.jpg;Normal clean mucosa;0
8a00709108cd4e2b_4763.jpg;Normal clean mucosa;0
fb86bc87d3874cd7_13491.jpg;Normal clean mucosa;0
8ebf0e483cac48d6_13167.jpg;Normal clean mucosa;0
dca1377dec974312_3869.jpg;Normal clean mucosa;0
8ebf0e483cac48d6_3903.jpg;Normal clean mucosa;0
fb86bc87d3874cd7_7306.jpg;Normal clean mucosa;0
